image,agriculture,clear,cloudy,primary,road,shifting,water,partly_cloudy,haze,habitation,slash_burn,cultivation,blooming,bare_ground,selective_logging,conventional_mine,artisinal_mine,blow_down
train_345,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_346,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_347,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
train_348,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_349,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_350,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_351,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_353,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_354,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_355,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_356,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_357,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_358,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_359,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_360,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_361,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_362,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_363,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_364,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_365,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_366,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_367,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_368,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_369,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
train_370,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_371,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_372,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_373,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_374,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_376,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_377,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_378,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_379,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_380,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_381,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_382,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_383,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_384,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_385,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
train_386,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_388,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_389,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_390,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_391,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_392,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_393,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_394,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_395,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_397,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_398,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_399,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_400,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_401,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_402,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_403,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_404,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_405,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_406,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_407,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_408,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_409,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_410,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_411,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_412,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_414,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_416,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_417,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_418,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
train_419,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_420,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
train_421,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_422,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_423,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_424,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_425,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_426,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_427,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_428,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_429,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_430,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
train_431,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_432,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_433,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_434,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_435,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_436,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_438,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_439,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_440,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_441,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
train_442,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_443,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_444,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_445,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
train_446,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_447,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_448,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
train_449,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_450,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_451,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_452,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_454,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_455,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_456,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_457,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_458,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_459,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_460,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_461,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
train_462,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_463,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_464,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_465,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_466,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_467,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_469,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_470,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_471,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
train_472,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_473,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_474,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_475,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_477,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
train_478,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_479,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_480,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_481,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_482,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_483,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_484,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_485,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_486,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_487,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_488,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_489,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_490,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_491,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_492,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_493,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_494,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_495,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_496,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_497,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_498,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_499,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_500,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_501,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_502,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_503,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_504,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_505,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_506,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_507,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_508,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_509,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_510,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_511,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_512,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_513,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_514,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_515,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_516,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_517,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_518,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
train_519,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_520,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_521,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
train_522,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_523,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_524,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_525,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_526,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_527,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_528,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_529,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_530,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_531,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_532,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
train_533,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_535,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_536,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_537,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_538,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_539,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_540,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_541,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
train_542,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_543,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_544,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_545,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_546,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_547,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_548,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_549,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_550,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_551,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_552,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_553,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_554,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_555,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_556,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_557,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_558,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_559,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
train_560,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_561,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_562,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_563,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_564,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_565,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_566,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_567,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_568,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_570,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
train_571,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_572,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_573,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_574,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
train_575,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_576,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_577,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_578,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_579,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_580,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_581,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_583,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_584,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_585,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_586,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_587,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_588,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_589,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_590,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_591,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_592,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_593,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_594,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_595,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_596,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_597,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
train_598,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_599,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_600,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_602,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_603,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_604,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_605,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_606,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_607,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_608,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_609,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_610,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_611,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_612,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_613,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_614,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_615,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_616,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_617,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_618,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
train_619,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_620,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_621,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_622,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_623,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_624,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_625,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_626,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_627,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_628,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_629,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_630,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_631,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_632,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_633,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_634,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_635,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_636,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_637,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_638,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_639,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_640,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_641,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_642,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_643,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_644,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_645,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_647,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_648,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_649,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_651,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_652,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_653,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_654,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_655,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_656,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_657,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_658,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_659,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
train_660,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_661,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_662,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_663,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_664,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_665,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
train_666,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_668,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_669,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_670,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
train_671,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_672,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_673,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_674,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_675,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_676,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_677,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_678,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_679,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_680,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
train_681,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_682,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_683,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_684,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_685,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_686,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_687,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_688,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_689,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_690,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_691,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
